prompt_idx,site,branch,site_pos,branch_pos,q,rho,cos
7,layer_14_mha_output_out,layer_25_mlp_out,27,50,0.16401589605168687,0.3492560232138632,0.2643616119052361
7,layer_14_mha_output_out,layer_26_mha_output_out,27,51,0.025172414518126462,0.17973518622634396,-0.037021886925875894
7,layer_14_mha_output_out,layer_26_mlp_out,27,52,0.1371855267714165,0.3253345804077973,0.19427535765907386
7,layer_14_mha_output_out,layer_27_mha_output_out,27,53,0.03393494237915784,0.11903172790919556,0.18248437179651472
7,layer_14_mha_output_out,layer_27_mlp_out,27,54,0.02649816373140257,0.2596774648048221,-0.1591903948852391
7,layer_14_mha_output_out,layer_28_mha_output_out,27,55,0.022936011291753933,0.1554069887724099,-0.0044604388052957075
7,layer_14_mha_output_out,layer_28_mlp_out,27,56,-0.07349295696741298,0.40830474695679453,-0.5390716794475804
7,layer_14_mlp_out,layer_14_mlp_out,28,28,1.0,Inf,NaN
7,layer_14_mlp_out,layer_15_mha_output_out,28,29,0.022144207198066423,0.22481800850568784,-0.1269642689283525
7,layer_14_mlp_out,layer_15_mlp_out,28,30,0.28131426312500285,0.7425577280526446,-0.35397981651878924
7,layer_14_mlp_out,layer_16_mha_output_out,28,31,-0.005086872644444851,0.27707711357799175,-0.29385600365985387
7,layer_14_mlp_out,layer_16_mlp_out,28,32,0.22625225904662438,0.6392280708044051,-0.25690661812927007
7,layer_14_mlp_out,layer_17_mha_output_out,28,33,0.04693622911023887,0.16390243310727015,0.14364138315795577
7,layer_14_mlp_out,layer_17_mlp_out,28,34,0.1588577822872188,0.5644735773165561,-0.2834245061373312
7,layer_14_mlp_out,layer_18_mha_output_out,28,35,0.0525193961560918,0.20566631690256146,0.06759770070968135
7,layer_14_mlp_out,layer_18_mlp_out,28,36,0.21973606515332356,0.5792314643377846,-0.1295126756585263
7,layer_14_mlp_out,layer_19_mha_output_out,28,37,0.031236807731025884,0.2590451202301472,-0.13905629905446978
7,layer_14_mlp_out,layer_19_mlp_out,28,38,0.21714184791504987,0.5945692195259283,-0.17721721320451064
7,layer_14_mlp_out,layer_20_mha_output_out,28,39,0.055003270522945735,0.31610150075194743,-0.1401243927818447
7,layer_14_mlp_out,layer_20_mlp_out,28,40,0.18939765715243817,0.5369480627521012,-0.1328409476847521
7,layer_14_mlp_out,layer_21_mha_output_out,28,41,0.0478231140812746,0.17394541021392945,0.12086524450616874
7,layer_14_mlp_out,layer_21_mlp_out,28,42,0.16387531785705534,0.427971217816887,0.03729971294230919
7,layer_14_mlp_out,layer_22_mha_output_out,28,43,0.0434637422602594,0.1372909603939612,0.2028945716415533
7,layer_14_mlp_out,layer_22_mlp_out,28,44,0.19962102359746925,0.4712260798545448,0.07733737676506243
7,layer_14_mlp_out,layer_23_mha_output_out,28,45,0.06659192290181204,0.17846744700697745,0.23828476695336695
7,layer_14_mlp_out,layer_23_mlp_out,28,46,0.2768380869130703,0.5588560099922073,0.20438590196577128
7,layer_14_mlp_out,layer_24_mha_output_out,28,47,0.046543981740739926,0.0900928296015519,0.47493353229191865
7,layer_14_mlp_out,layer_24_mlp_out,28,48,0.1933564147646052,0.40812891762026854,0.2356946595598111
7,layer_14_mlp_out,layer_25_mha_output_out,28,49,0.032656188180654855,0.08715351263348428,0.3106812458539991
7,layer_14_mlp_out,layer_25_mlp_out,28,50,0.15956391039231033,0.34778874919529595,0.24454116494608086
7,layer_14_mlp_out,layer_26_mha_output_out,28,51,0.025638895166319564,0.1782063907775625,-0.03137426100322328
7,layer_14_mlp_out,layer_26_mlp_out,28,52,0.13598118670610293,0.33333211961994996,0.16474398945390356
7,layer_14_mlp_out,layer_27_mha_output_out,28,53,0.029533203263498065,0.11947448364497881,0.139485442727758
7,layer_14_mlp_out,layer_27_mlp_out,28,54,0.027201340284823794,0.268744746877462,-0.16943603627014978
7,layer_14_mlp_out,layer_28_mha_output_out,28,55,0.021071015081517874,0.15345845193596175,-0.013485616010466316
7,layer_14_mlp_out,layer_28_mlp_out,28,56,-0.07925898631682116,0.40859931829179463,-0.5480810706677148
7,layer_15_mha_output_out,layer_15_mha_output_out,29,29,1.0,Inf,NaN
7,layer_15_mha_output_out,layer_15_mlp_out,29,30,0.29249213438575783,0.7566036923354367,-0.3583416163515399
7,layer_15_mha_output_out,layer_16_mha_output_out,29,31,0.001435850082997403,0.28172453663715546,-0.2770188921680351
7,layer_15_mha_output_out,layer_16_mlp_out,29,32,0.22905261217398742,0.6436107862413615,-0.2589122753250737
7,layer_15_mha_output_out,layer_17_mha_output_out,29,33,0.047733723754196156,0.16539173212553326,0.14495125374536194
7,layer_15_mha_output_out,layer_17_mlp_out,29,34,0.1552727802425975,0.5600066185722095,-0.2839684218197671
7,layer_15_mha_output_out,layer_18_mha_output_out,29,35,0.05359341090725944,0.20759620662015146,0.06909775332509625
7,layer_15_mha_output_out,layer_18_mlp_out,29,36,0.21501540203720027,0.5746916146191938,-0.13506620541780165
7,layer_15_mha_output_out,layer_19_mha_output_out,29,37,0.03532238936909671,0.2618720261754813,-0.12668774397838314
7,layer_15_mha_output_out,layer_19_mlp_out,29,38,0.2282572037340167,0.601133258175986,-0.15494205385898152
7,layer_15_mha_output_out,layer_20_mha_output_out,29,39,0.055748214754517966,0.31526649141971075,-0.13602881275989065
7,layer_15_mha_output_out,layer_20_mlp_out,29,40,0.19746284047637275,0.540639077189901,-0.11344602283838041
7,layer_15_mha_output_out,layer_21_mha_output_out,29,41,0.048209240563937605,0.1750251260078487,0.12047007116809645
7,layer_15_mha_output_out,layer_21_mlp_out,29,42,0.16638282148203565,0.4311176583997673,0.039786001579001966
7,layer_15_mha_output_out,layer_22_mha_output_out,29,43,0.047312194315031086,0.1388250239738004,0.23034373826010052
7,layer_15_mha_output_out,layer_22_mlp_out,29,44,0.19552513828091378,0.46828561877125024,0.06701691046857591
7,layer_15_mha_output_out,layer_23_mha_output_out,29,45,0.06835278442332682,0.18159314767202928,0.24004028035113634
7,layer_15_mha_output_out,layer_23_mlp_out,29,46,0.2839512665223163,0.5658978899114846,0.223469808857354
7,layer_15_mha_output_out,layer_24_mha_output_out,29,47,0.049018063548731394,0.09102141457992423,0.5010994354650228
7,layer_15_mha_output_out,layer_24_mlp_out,29,48,0.19725972945414327,0.41345612237946927,0.23981228041568556
7,layer_15_mha_output_out,layer_25_mha_output_out,29,49,0.031624665973719046,0.08666674022317061,0.29994507436550844
7,layer_15_mha_output_out,layer_25_mlp_out,29,50,0.16346668049270063,0.3524174418064735,0.2511415027129092
7,layer_15_mha_output_out,layer_26_mha_output_out,29,51,0.0257592179731857,0.17987826426101738,-0.033781494074916506
7,layer_15_mha_output_out,layer_26_mlp_out,29,52,0.13170531783829964,0.3313149692924678,0.14912510445367405
7,layer_15_mha_output_out,layer_27_mha_output_out,29,53,0.030306584072573473,0.12066997947047622,0.14279501498539918
7,layer_15_mha_output_out,layer_27_mlp_out,29,54,0.024604661842368425,0.2665605123680993,-0.17637705020710204
7,layer_15_mha_output_out,layer_28_mha_output_out,29,55,0.024858221428871174,0.15443155674527434,0.010915985810753624
7,layer_15_mha_output_out,layer_28_mlp_out,29,56,-0.07202491319637327,0.408325758628046,-0.5368002218133033
7,layer_15_mlp_out,layer_15_mlp_out,30,30,1.0,Inf,NaN
7,layer_15_mlp_out,layer_16_mha_output_out,30,31,0.010883748029418494,0.2980015980716831,-0.2639820024266629
7,layer_15_mlp_out,layer_16_mlp_out,30,32,0.2621841155999851,0.705323411372447,-0.312588408203813
7,layer_15_mlp_out,layer_17_mha_output_out,30,33,0.03892946534989916,0.17146212626680035,0.06751343341266824
7,layer_15_mlp_out,layer_17_mlp_out,30,34,0.18628275209411105,0.6183067829916868,-0.32170378315856285
7,layer_15_mlp_out,layer_18_mha_output_out,30,35,0.046445695887201266,0.22061640849900446,0.000173305910199534
7,layer_15_mlp_out,layer_18_mlp_out,30,36,0.22558399327429124,0.6179471247060188,-0.2067923618098049
7,layer_15_mlp_out,layer_19_mha_output_out,30,37,0.03369857517866859,0.2707928390416912,-0.14714022302139682
7,layer_15_mlp_out,layer_19_mlp_out,30,38,0.24788435389260743,0.6476137059219742,-0.20687854970696007
7,layer_15_mlp_out,layer_20_mha_output_out,30,39,0.054425268479802225,0.3283034903122411,-0.1623276271583408
7,layer_15_mlp_out,layer_20_mlp_out,30,40,0.20506340876298945,0.571559506707029,-0.16202603008371197
7,layer_15_mlp_out,layer_21_mha_output_out,30,41,0.04997989782226686,0.1838630236183635,0.10794925877021595
7,layer_15_mlp_out,layer_21_mlp_out,30,42,0.1877313636873108,0.4704222694053159,0.02715712303310101
7,layer_15_mlp_out,layer_22_mha_output_out,30,43,0.04285451941212448,0.13894826783032063,0.19187215233839608
7,layer_15_mlp_out,layer_22_mlp_out,30,44,0.21191620808662026,0.49643287520321994,0.061869441669065287
7,layer_15_mlp_out,layer_23_mha_output_out,30,45,0.07574002042605088,0.18961977661239426,0.2641930161270225
7,layer_15_mlp_out,layer_23_mlp_out,30,46,0.27488197707079987,0.5622117147332868,0.1804826689859038
7,layer_15_mlp_out,layer_24_mha_output_out,30,47,0.04634878829905731,0.09144815498373073,0.462493713880577
7,layer_15_mlp_out,layer_24_mlp_out,30,48,0.18625587571139746,0.4087895526912194,0.19598403965411884
7,layer_15_mlp_out,layer_25_mha_output_out,30,49,0.03461550918197276,0.09275774149427952,0.30473190390462407
7,layer_15_mlp_out,layer_25_mlp_out,30,50,0.15636577722513978,0.3470258674245001,0.22964148864313477
7,layer_15_mlp_out,layer_26_mha_output_out,30,51,0.03276409098223598,0.18597711407570114,-0.003971269527361278
7,layer_15_mlp_out,layer_26_mlp_out,30,52,0.13482160101509644,0.3426909564945369,0.13271807927764537
7,layer_15_mlp_out,layer_27_mha_output_out,30,53,0.021670334120068024,0.12041496406935671,0.06497429453385803
7,layer_15_mlp_out,layer_27_mlp_out,30,54,0.041564792176039145,0.2719306148577819,-0.1175489431441048
7,layer_15_mlp_out,layer_28_mha_output_out,30,55,0.012351096785330307,0.15070758461950615,-0.06858636525508544
7,layer_15_mlp_out,layer_28_mlp_out,30,56,-0.08575600890634139,0.4104482909716948,-0.558747362671849
7,layer_16_mha_output_out,layer_16_mha_output_out,31,31,1.0,Inf,NaN
7,layer_16_mha_output_out,layer_16_mlp_out,31,32,0.2850678547211948,0.7263840662826421,-0.2951338035301237
7,layer_16_mha_output_out,layer_17_mha_output_out,31,33,0.04192594286717921,0.18199588029239153,0.06112767761481431
7,layer_16_mha_output_out,layer_17_mlp_out,31,34,0.19661403195926486,0.6307770542543472,-0.32146530877729457
7,layer_16_mha_output_out,layer_18_mha_output_out,31,35,0.05060195882422536,0.22714748231112694,0.007919492054800534
7,layer_16_mha_output_out,layer_18_mlp_out,31,36,0.23734747672930778,0.63083475249688,-0.19962536820545515
7,layer_16_mha_output_out,layer_19_mha_output_out,31,37,0.037435437284313866,0.275631593392001,-0.13997643025135792
7,layer_16_mha_output_out,layer_19_mlp_out,31,38,0.25941145559476675,0.6561238292746182,-0.1881804710276879
7,layer_16_mha_output_out,layer_20_mha_output_out,31,39,0.055535426117477305,0.33813169893338685,-0.17449243560004005
7,layer_16_mha_output_out,layer_20_mlp_out,31,40,0.21894975823877982,0.5835342817047131,-0.14331317265043095
7,layer_16_mha_output_out,layer_21_mha_output_out,31,41,0.05287465486656895,0.18635751539226525,0.1199026784531415
7,layer_16_mha_output_out,layer_21_mlp_out,31,42,0.1884235443665363,0.4707098737351079,0.029333910120564074
7,layer_16_mha_output_out,layer_22_mha_output_out,31,43,0.04135172739272375,0.14113978081739686,0.17189730544207893
7,layer_16_mha_output_out,layer_22_mlp_out,31,44,0.21367149315134915,0.49855877955292666,0.06382067529825651
7,layer_16_mha_output_out,layer_23_mha_output_out,31,45,0.07839695718710704,0.19411436624157388,0.2668073107081634
7,layer_16_mha_output_out,layer_23_mlp_out,31,46,0.28405233597741486,0.572259706547179,0.2006542310573685
7,layer_16_mha_output_out,layer_24_mha_output_out,31,47,0.047170723239829404,0.09170746057886299,0.4714572063786997
7,layer_16_mha_output_out,layer_24_mlp_out,31,48,0.17835822863963446,0.40052780105334906,0.180663124242392
7,layer_16_mha_output_out,layer_25_mha_output_out,31,49,0.03321415196721911,0.09284976753366032,0.2870196682653422
7,layer_16_mha_output_out,layer_25_mlp_out,31,50,0.1539291548726499,0.34497518701727026,0.22297473083564645
7,layer_16_mha_output_out,layer_26_mha_output_out,31,51,0.03754521028795754,0.18764434372057587,0.021070049348244396
7,layer_16_mha_output_out,layer_26_mlp_out,31,52,0.13586794197098928,0.345909691217338,0.12889936174696245
7,layer_16_mha_output_out,layer_27_mha_output_out,31,53,0.02213102726840388,0.12245130837179982,0.06381660433372688
7,layer_16_mha_output_out,layer_27_mlp_out,31,54,0.04174738404614442,0.27208878356828586,-0.11707171697961062
7,layer_16_mha_output_out,layer_28_mha_output_out,31,55,0.010188672152579126,0.14991246876404246,-0.08209377190473698
7,layer_16_mha_output_out,layer_28_mlp_out,31,56,-0.0988944200092019,0.41071905338775705,-0.577831811162985
7,layer_16_mlp_out,layer_16_mlp_out,32,32,1.0,Inf,NaN
7,layer_16_mlp_out,layer_17_mha_output_out,32,33,0.04560934034969211,0.2029333983801865,0.034191450071473055
7,layer_16_mlp_out,layer_17_mlp_out,32,34,0.24190270278150983,0.7024088794421562,-0.3644054397172231
7,layer_16_mlp_out,layer_18_mha_output_out,32,35,0.04891008252419515,0.2390337974243513,-0.025191067366561723
7,layer_16_mlp_out,layer_18_mlp_out,32,36,0.275954498963219,0.6907810766961258,-0.2246755355151453
7,layer_16_mlp_out,layer_19_mha_output_out,32,37,0.03963372566185375,0.2874438206308838,-0.15006308933662535
7,layer_16_mlp_out,layer_19_mlp_out,32,38,0.2826203319469667,0.6947289517379772,-0.21064024158070152
7,layer_16_mlp_out,layer_20_mha_output_out,32,39,0.061579083387325984,0.3550416747767409,-0.18217275007709285
7,layer_16_mlp_out,layer_20_mlp_out,32,40,0.24324287266190558,0.6212742819148238,-0.1531237348141975
7,layer_16_mlp_out,layer_21_mha_output_out,32,41,0.04916565464734257,0.19259161557364096,0.08003136840191515
7,layer_16_mlp_out,layer_21_mlp_out,32,42,0.19751481493888057,0.4961414264207047,-7.323339445975226e-5
7,layer_16_mlp_out,layer_22_mha_output_out,32,43,0.04166372332048329,0.14544100985398192,0.16045354369218753
7,layer_16_mlp_out,layer_22_mlp_out,32,44,0.21965161310702286,0.5142090844055773,0.04619569616356489
7,layer_16_mlp_out,layer_23_mha_output_out,32,45,0.07641719298324778,0.1923526544042992,0.25924436849150884
7,layer_16_mlp_out,layer_23_mlp_out,32,46,0.2682412107922424,0.5553857197684586,0.16520074066042353
7,layer_16_mlp_out,layer_24_mha_output_out,32,47,0.042380279864058235,0.09227710455424179,0.4052551658800585
7,layer_16_mlp_out,layer_24_mlp_out,32,48,0.17112527928522425,0.39778299267216116,0.15277140940683073
7,layer_16_mlp_out,layer_25_mha_output_out,32,49,0.03228635255276202,0.09689025759877995,0.25599420962890185
7,layer_16_mlp_out,layer_25_mlp_out,32,50,0.1582341172556223,0.3526627441799091,0.2221176883798976
7,layer_16_mlp_out,layer_26_mha_output_out,32,51,0.03885911215719706,0.19854501694985877,0.005301708345137172
7,layer_16_mlp_out,layer_26_mlp_out,32,52,0.14607921121677847,0.36161138307452523,0.13446501063875627
7,layer_16_mlp_out,layer_27_mha_output_out,32,53,0.01694048319706576,0.12165028768157765,0.020355796047898687
7,layer_16_mlp_out,layer_27_mlp_out,32,54,0.05385412307693915,0.2840452983502112,-0.08870566669161331
7,layer_16_mlp_out,layer_28_mha_output_out,32,55,0.002986679181745666,0.14772844951936787,-0.12783346758349326
7,layer_16_mlp_out,layer_28_mlp_out,32,56,-0.10076492866630571,0.40869593950405897,-0.5796197773548889
7,layer_17_mha_output_out,layer_17_mha_output_out,33,33,1.0,Inf,NaN
7,layer_17_mha_output_out,layer_17_mlp_out,33,34,0.2550339828924101,0.715613279337891,-0.3607079359197297
7,layer_17_mha_output_out,layer_18_mha_output_out,33,35,0.0445587864072825,0.24310111917435728,-0.053767214047897784
7,layer_17_mha_output_out,layer_18_mlp_out,33,36,0.28329704053876004,0.7040560841727842,-0.23585410635817528
7,layer_17_mha_output_out,layer_19_mha_output_out,33,37,0.046305565034542306,0.2931923814671562,-0.13409925432671205
7,layer_17_mha_output_out,layer_19_mlp_out,33,38,0.28039999564175166,0.6964885063013814,-0.22450396757454696
7,layer_17_mha_output_out,layer_20_mha_output_out,33,39,0.06393239074919665,0.3628434442333931,-0.18741097940111615
7,layer_17_mha_output_out,layer_20_mlp_out,33,40,0.2513398180284804,0.632483073499882,-0.15307849326698517
7,layer_17_mha_output_out,layer_21_mha_output_out,33,41,0.05305672983593668,0.19677070081930484,0.09319600736994649
7,layer_17_mha_output_out,layer_21_mlp_out,33,42,0.2022299582148358,0.5049198351067976,-0.0038468877068836473
7,layer_17_mha_output_out,layer_22_mha_output_out,33,43,0.042798914722904646,0.14812107373370773,0.1609399365384104
7,layer_17_mha_output_out,layer_22_mlp_out,33,44,0.21905206449585002,0.5152826027792353,0.04040188643831195
7,layer_17_mha_output_out,layer_23_mha_output_out,33,45,0.0770149184856479,0.19348241323409535,0.25942370166320655
7,layer_17_mha_output_out,layer_23_mlp_out,33,46,0.26813523461613853,0.5576969867041162,0.1566244994966878
7,layer_17_mha_output_out,layer_24_mha_output_out,33,47,0.042379021296727215,0.09373771627575302,0.39589195470029925
7,layer_17_mha_output_out,layer_24_mlp_out,33,48,0.17214724030859696,0.40216186291026007,0.14507092197944177
7,layer_17_mha_output_out,layer_25_mha_output_out,33,49,0.03339425419886555,0.09841950533269213,0.2616474251636463
7,layer_17_mha_output_out,layer_25_mlp_out,33,50,0.15640407518198207,0.3513319181251396,0.21652251611161652
7,layer_17_mha_output_out,layer_26_mha_output_out,33,51,0.03813622987159926,0.19821511595246208,0.0018861112947916121
7,layer_17_mha_output_out,layer_26_mlp_out,33,52,0.15044929786878902,0.3649420508509896,0.14621417242498766
7,layer_17_mha_output_out,layer_27_mha_output_out,33,53,0.014377916352578235,0.12199952259435402,-0.002464044765944493
7,layer_17_mha_output_out,layer_27_mlp_out,33,54,0.05678257440450163,0.2862053529679454,-0.08072320193457344
7,layer_17_mha_output_out,layer_28_mha_output_out,33,55,0.0009290576963416619,0.1502427939034857,-0.14418741767618104
7,layer_17_mha_output_out,layer_28_mlp_out,33,56,-0.11116298484712117,0.40296543262732104,-0.592004608468699
7,layer_17_mlp_out,layer_17_mlp_out,34,34,1.0,Inf,NaN
7,layer_17_mlp_out,layer_18_mha_output_out,34,35,0.07649307367434588,0.3056432304563958,-0.0377732702514572
7,layer_17_mlp_out,layer_18_mlp_out,34,36,0.3285911858999053,0.7690874412986013,-0.2599747805494106
7,layer_17_mlp_out,layer_19_mha_output_out,34,37,0.038256156290680354,0.295935925027587,-0.16821317869148045
7,layer_17_mlp_out,layer_19_mlp_out,34,38,0.29899796295534775,0.7299013821930816,-0.25378042673242746
7,layer_17_mlp_out,layer_20_mha_output_out,34,39,0.051400432866289925,0.35730409703658866,-0.21743472473426972
7,layer_17_mlp_out,layer_20_mlp_out,34,40,0.2756507742657097,0.6725128900933625,-0.1721700179705002
7,layer_17_mlp_out,layer_21_mha_output_out,34,41,0.0505324937389211,0.19374432900361815,0.08550847286588542
7,layer_17_mlp_out,layer_21_mlp_out,34,42,0.2091038507994495,0.5238619261955014,-0.026060935717474684
7,layer_17_mlp_out,layer_22_mha_output_out,34,43,0.04319025209259586,0.1487103332258558,0.16215129921805682
7,layer_17_mlp_out,layer_22_mlp_out,34,44,0.23629366924161044,0.5427095329139676,0.03967575515140681
7,layer_17_mlp_out,layer_23_mha_output_out,34,45,0.07252748815827037,0.1927429510721805,0.23104113927706946
7,layer_17_mlp_out,layer_23_mlp_out,34,46,0.27817398883359246,0.579586049434661,0.13883084585653557
7,layer_17_mlp_out,layer_24_mha_output_out,34,47,0.03960187680552807,0.09366894103551415,0.3614546627867995
7,layer_17_mlp_out,layer_24_mlp_out,34,48,0.16665279216263462,0.4043820428650814,0.11268512876777555
7,layer_17_mlp_out,layer_25_mha_output_out,34,49,0.03439989517986963,0.10006491624778245,0.26541348389064023
7,layer_17_mlp_out,layer_25_mlp_out,34,50,0.1645232913411515,0.3645318067036316,0.2187481771311618
7,layer_17_mlp_out,layer_26_mha_output_out,34,51,0.04204047665440691,0.19918392533102314,0.022112722156936725
7,layer_17_mlp_out,layer_26_mlp_out,34,52,0.15810378779430856,0.3767303913615995,0.1499075970531155
7,layer_17_mlp_out,layer_27_mha_output_out,34,53,0.010613038198166058,0.12054610281436505,-0.03190258764401954
7,layer_17_mlp_out,layer_27_mlp_out,34,54,0.06369828871289795,0.2888014593506959,-0.05712156556326547
7,layer_17_mlp_out,layer_28_mha_output_out,34,55,-0.004747086331358341,0.1480176015384847,-0.17909102619765194
7,layer_17_mlp_out,layer_28_mlp_out,34,56,-0.11834262013306951,0.40952741563851563,-0.6040062253087873
7,layer_18_mha_output_out,layer_18_mha_output_out,35,35,1.0,Inf,NaN
7,layer_18_mha_output_out,layer_18_mlp_out,35,36,0.3350888683164801,0.782305630829955,-0.2784188652369379
7,layer_18_mha_output_out,layer_19_mha_output_out,35,37,0.050499798277187646,0.3086543429362997,-0.1439983453990606
7,layer_18_mha_output_out,layer_19_mlp_out,35,38,0.2959816269261991,0.7311743493646826,-0.26947842137947603
7,layer_18_mha_output_out,layer_20_mha_output_out,35,39,0.05802278072213063,0.37089755591862017,-0.21826714950893655
7,layer_18_mha_output_out,layer_20_mlp_out,35,40,0.27430232891768247,0.6668306393654789,-0.1607573620362666
7,layer_18_mha_output_out,layer_21_mha_output_out,35,41,0.04980962714558612,0.19950254462312275,0.06675368727538082
7,layer_18_mha_output_out,layer_21_mlp_out,35,42,0.21804801412820907,0.5365438955106929,-0.023333668005311198
7,layer_18_mha_output_out,layer_22_mha_output_out,35,43,0.04190447414756737,0.15119401501316987,0.14440072760571374
7,layer_18_mha_output_out,layer_22_mlp_out,35,44,0.23245357984309922,0.5452146295628849,0.014716864012956937
7,layer_18_mha_output_out,layer_23_mha_output_out,35,45,0.07285560452725715,0.196761491587868,0.21988744653708026
7,layer_18_mha_output_out,layer_23_mlp_out,35,46,0.27289563679509976,0.5752348863336231,0.12362491968763421
7,layer_18_mha_output_out,layer_24_mha_output_out,35,47,0.039660246865001136,0.09579758625845025,0.34974412839151237
7,layer_18_mha_output_out,layer_24_mlp_out,35,48,0.17305836181557943,0.41280209229706993,0.11908113747239757
7,layer_18_mha_output_out,layer_25_mha_output_out,35,49,0.03540210958926038,0.10281028620376609,0.2638555432998752
7,layer_18_mha_output_out,layer_25_mlp_out,35,50,0.15760221744801806,0.3594390060880157,0.19812713929389741
7,layer_18_mha_output_out,layer_26_mha_output_out,35,51,0.0444526031416449,0.20422893483378476,0.024706787099438045
7,layer_18_mha_output_out,layer_26_mlp_out,35,52,0.15629624034350853,0.37732346458067895,0.13947222905695666
7,layer_18_mha_output_out,layer_27_mha_output_out,35,53,0.010071989767666434,0.12375373347812207,-0.041965273872146186
7,layer_18_mha_output_out,layer_27_mlp_out,35,54,0.06237050751976192,0.29190772705349877,-0.0685924367853876
7,layer_18_mha_output_out,layer_28_mha_output_out,35,55,-0.00733521529884551,0.15267175438064118,-0.19891906683508045
7,layer_18_mha_output_out,layer_28_mlp_out,35,56,-0.1210516443580949,0.4073075557951626,-0.6068838366361294
7,layer_18_mlp_out,layer_18_mlp_out,36,36,1.0,Inf,NaN
7,layer_18_mlp_out,layer_19_mha_output_out,36,37,0.03549095967227067,0.29913357871070645,-0.18285024576838532
7,layer_18_mlp_out,layer_19_mlp_out,36,38,0.34719056929800485,0.8008649216449342,-0.2921699990842999
7,layer_18_mlp_out,layer_20_mha_output_out,36,39,0.05717554236283484,0.3918872910908609,-0.2524510496620981
7,layer_18_mlp_out,layer_20_mlp_out,36,40,0.30939206983317225,0.7260384363765258,-0.19744872824686213
7,layer_18_mlp_out,layer_21_mha_output_out,36,41,0.04028806390184381,0.20218958428021244,0.0056721301871767455
7,layer_18_mlp_out,layer_21_mlp_out,36,42,0.22564213484197382,0.5617780561206414,-0.06079682471049098
7,layer_18_mlp_out,layer_22_mha_output_out,36,43,0.039900192403091506,0.15674603315353794,0.11308555876456769
7,layer_18_mlp_out,layer_22_mlp_out,36,44,0.24469416243348863,0.5837340218233397,-0.042517525731792086
7,layer_18_mlp_out,layer_23_mha_output_out,36,45,0.051083715378436145,0.18328287757241607,0.11672003220730195
7,layer_18_mlp_out,layer_23_mlp_out,36,46,0.2554691488605694,0.5615033335169819,0.0754852941597291
7,layer_18_mlp_out,layer_24_mha_output_out,36,47,0.033758310076542175,0.09482991811247363,0.2835003344005316
7,layer_18_mlp_out,layer_24_mlp_out,36,48,0.18077182582256368,0.43723951246302883,0.08652115209764044
7,layer_18_mlp_out,layer_25_mha_output_out,36,49,0.039127434357183244,0.10859628319719264,0.27768477866817165
7,layer_18_mlp_out,layer_25_mlp_out,36,50,0.16435671595166168,0.38262794047982734,0.16357636232538258
7,layer_18_mlp_out,layer_26_mha_output_out,36,51,0.04005736158521134,0.2082083120382601,-0.008128455621465637
7,layer_18_mlp_out,layer_26_mlp_out,36,52,0.13763548666593417,0.3658307506466514,0.08382134770881207
7,layer_18_mlp_out,layer_27_mha_output_out,36,53,0.005214136409303016,0.12593213800542613,-0.08475502433439583
7,layer_18_mlp_out,layer_27_mlp_out,36,54,0.07135549751738135,0.3049436944554546,-0.05737696005941445
7,layer_18_mlp_out,layer_28_mha_output_out,36,55,-0.0038456509083035773,0.1551910379766359,-0.1791897555009921
7,layer_18_mlp_out,layer_28_mlp_out,36,56,-0.10030826513579982,0.4175167141327449,-0.5827395953012732
7,layer_19_mha_output_out,layer_19_mha_output_out,37,37,1.0,Inf,NaN
7,layer_19_mha_output_out,layer_19_mlp_out,37,38,0.35233238831738856,0.8070872833758015,-0.2917912453204593
7,layer_19_mha_output_out,layer_20_mha_output_out,37,39,0.06786212908986822,0.4030561269247839,-0.2398944449180026
7,layer_19_mha_output_out,layer_20_mlp_out,37,40,0.30653420240594254,0.7239631096362342,-0.20322015465735907
7,layer_19_mha_output_out,layer_21_mha_output_out,37,41,0.0390069996291349,0.20242672830010958,-0.0019889518244438206
7,layer_19_mha_output_out,layer_21_mlp_out,37,42,0.22357732267786223,0.5576815679567674,-0.058048109034718916
7,layer_19_mha_output_out,layer_22_mha_output_out,37,43,0.03862713292454156,0.15711609970654944,0.10274090804753373
7,layer_19_mha_output_out,layer_22_mlp_out,37,44,0.24459455080312098,0.5818709104176477,-0.03756706894832851
7,layer_19_mha_output_out,layer_23_mha_output_out,37,45,0.04946143542806114,0.18364315000536088,0.10517923238947466
7,layer_19_mha_output_out,layer_23_mlp_out,37,46,0.25134472363347005,0.5545001347381592,0.0767170048407974
7,layer_19_mha_output_out,layer_24_mha_output_out,37,47,0.034449949411116565,0.0954728885392709,0.2885307811220774
7,layer_19_mha_output_out,layer_24_mlp_out,37,48,0.18008978626646843,0.4355725461293241,0.08803241938379298
7,layer_19_mha_output_out,layer_25_mha_output_out,37,49,0.03922224992708723,0.10844462706354166,0.27940670902740855
7,layer_19_mha_output_out,layer_25_mlp_out,37,50,0.16792870703095464,0.3857240257470934,0.17226698279180908
7,layer_19_mha_output_out,layer_26_mha_output_out,37,51,0.041644912846695914,0.20916196938171386,-0.0014702369525023083
7,layer_19_mha_output_out,layer_26_mlp_out,37,52,0.13736310846184585,0.36534020746671053,0.08387300896497042
7,layer_19_mha_output_out,layer_27_mha_output_out,37,53,0.0042671993202005876,0.12643154156465258,-0.09293410353380224
7,layer_19_mha_output_out,layer_27_mlp_out,37,54,0.07224904943308041,0.30557807342165283,-0.05501605254644196
